Fecha;CodZR;DesZR;CodMun;DesMun;NuevosCasos;AcumuladoCasosHastaLaFecha
2020-04-15 00:00:00;48;CORELLA;261;CORELLA;1;50
2020-04-15 00:00:00;11;HUARTE;292;GORRAIZ;1;19
2020-04-15 00:00:00;49;CINTRU…NIGO;386;FITERO;2;28
2020-04-15 00:00:00;15;ORCOYEN;725;ORKOIEN;1;15
2020-04-15 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;2;146
2020-04-15 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;5;68
2020-04-15 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;12;262
2020-04-15 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;1;110
2020-04-15 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;19;261
2020-04-15 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;2;50
2020-04-15 00:00:00;67;SARRIGUREN;747;PAMPLONA / IRU—A;1;10
2020-04-15 00:00:00;44;PERALTA;750;PERALTA / AZKOIEN;1;7
2020-04-15 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;9;102
2020-04-15 00:00:00;40;TAFALLA;793;TAFALLA;4;184
2020-04-15 00:00:00;45;TUDELA OESTE;802;TUDELA;2;74
2020-04-15 00:00:00;46;TUDELA ESTE;802;TUDELA;1;112
2020-04-16 00:00:00;50;CASCANTE;11;ABLITAS;1;3
2020-04-16 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;1;53
2020-04-16 00:00:00;10;AOIZ;60;AOIZ / AGOITZ;1;24
2020-04-16 00:00:00;6;ELIZONDO;187;ELIZONDO;1;40
2020-04-16 00:00:00;13;BURLADA;227;BURLADA / BURLATA;2;192
2020-04-16 00:00:00;50;CASCANTE;238;CASCANTE;1;22
2020-04-16 00:00:00;48;CORELLA;261;CORELLA;1;51
2020-04-16 00:00:00;28;NO¡IN;304;NO¡IN / NOAIN;2;47
2020-04-16 00:00:00;27;PUENTE LA REINA;311;EN…RIZ / ENERITZ;1;2
2020-04-16 00:00:00;49;CINTRU…NIGO;386;FITERO;1;29
2020-04-16 00:00:00;27;PUENTE LA REINA;651;MENDIGORRIA;1;6
2020-04-16 00:00:00;41;ARTAJONA;664;MIRANDA DE ARGA;1;24
2020-04-16 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;2;148
2020-04-16 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;1;159
2020-04-16 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;3;71
2020-04-16 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;2;198
2020-04-16 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;5;267
2020-04-16 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;1;262
2020-04-16 00:00:00;29;SANG‹ESA;782;SANG‹ESA / ZANGOZA;1;59
2020-04-16 00:00:00;40;TAFALLA;793;TAFALLA;1;185
2020-04-16 00:00:00;43;OLITE;805;UJU… / UXUE;1;3
2020-04-16 00:00:00;8;ULTZAMA;813;GERENDIAIN;1;3
2020-04-16 00:00:00;29;SANG‹ESA;926;YESA;1;2
2020-04-16 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;2;123
2020-04-17 00:00:00;-1;Nulo/Sin informar;-1;Nulo/Sin informar;1;22
2020-04-17 00:00:00;66;BUZTINTXURI;42;ARTICA / ARTIKA;1;22
2020-04-17 00:00:00;6;ELIZONDO;187;ELIZONDO;1;41
2020-04-17 00:00:00;13;BURLADA;227;BURLADA / BURLATA;1;193
2020-04-17 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;1;71
2020-04-17 00:00:00;67;SARRIGUREN;297;SARRIGUREN;2;67
2020-04-17 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;1;21
2020-04-17 00:00:00;44;PERALTA;389;FUNES;1;21
2020-04-17 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;7;155
2020-04-17 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;2;161
2020-04-17 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;1;101
2020-04-17 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;9;276
2020-04-17 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;12;274
2020-04-17 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;1;51
2020-04-17 00:00:00;44;PERALTA;750;PERALTA / AZKOIEN;2;9
2020-04-17 00:00:00;29;SANG‹ESA;782;SANG‹ESA / ZANGOZA;1;60
2020-04-17 00:00:00;38;LODOSA;789;SARTAGUDA;1;1
2020-04-17 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;1;84
2020-04-18 00:00:00;-1;Nulo/Sin informar;-1;Nulo/Sin informar;1;23
2020-04-18 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;1;25
2020-04-18 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;1;17
2020-04-18 00:00:00;39;SAN ADRI¡N;38;ANDOSILLA;1;5
2020-04-18 00:00:00;66;BUZTINTXURI;42;ARTICA / ARTIKA;1;23
2020-04-18 00:00:00;10;AOIZ;60;AOIZ / AGOITZ;4;28
2020-04-18 00:00:00;39;SAN ADRI¡N;148;AZAGRA;1;10
2020-04-18 00:00:00;6;ELIZONDO;187;ELIZONDO;1;42
2020-04-18 00:00:00;13;BURLADA;227;BURLADA / BURLATA;2;195
2020-04-18 00:00:00;11;HUARTE;289;ELCANO;6;34
2020-04-18 00:00:00;67;SARRIGUREN;297;SARRIGUREN;1;68
2020-04-18 00:00:00;28;NO¡IN;402;BERI¡IN;1;15
2020-04-18 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;1;80
2020-04-18 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;3;158
2020-04-18 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;4;165
2020-04-18 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;1;72
2020-04-18 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;11;209
2020-04-18 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;2;103
2020-04-18 00:00:00;25;ZIZUR-ECHAVACOIZ;747;PAMPLONA / IRU—A;1;42
2020-04-18 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;2;276
2020-04-18 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;9;111
2020-04-18 00:00:00;40;TAFALLA;793;TAFALLA;1;186
2020-04-18 00:00:00;45;TUDELA OESTE;802;TUDELA;1;75
2020-04-18 00:00:00;46;TUDELA ESTE;802;TUDELA;1;113
2020-04-18 00:00:00;43;OLITE;805;UJU… / UXUE;1;4
2020-04-18 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;1;124
2020-04-19 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;1;26
2020-04-19 00:00:00;50;CASCANTE;11;ABLITAS;1;4
2020-04-19 00:00:00;27;PUENTE LA REINA;12;ADI”S;1;7
2020-04-19 00:00:00;39;SAN ADRI¡N;38;ANDOSILLA;2;7
2020-04-19 00:00:00;10;AOIZ;60;AOIZ / AGOITZ;1;29
2020-04-19 00:00:00;41;ARTAJONA;133;ARTAJONA;2;49
2020-04-19 00:00:00;6;ELIZONDO;187;ELIZONDO;1;43
2020-04-19 00:00:00;13;BURLADA;227;BURLADA / BURLATA;2;197
2020-04-19 00:00:00;50;CASCANTE;238;CASCANTE;2;24
2020-04-19 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;3;110
2020-04-19 00:00:00;25;ZIZUR-ECHAVACOIZ;251;CIZUR MENOR;1;25
2020-04-19 00:00:00;11;HUARTE;292;GORRAIZ;1;20
2020-04-19 00:00:00;67;SARRIGUREN;297;SARRIGUREN;1;69
2020-04-19 00:00:00;44;PERALTA;385;FALCES;2;26
2020-04-19 00:00:00;49;CINTRU…NIGO;386;FITERO;2;31
2020-04-19 00:00:00;28;NO¡IN;395;CORDOVILLA;2;7
2020-04-19 00:00:00;41;ARTAJONA;664;MIRANDA DE ARGA;3;27
2020-04-19 00:00:00;27;PUENTE LA REINA;677;MURUZ¡BAL;1;10
2020-04-19 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;2;82
2020-04-19 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;2;160
2020-04-19 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;4;76
2020-04-19 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;2;211
2020-04-19 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;1;114
2020-04-19 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;5;281
2020-04-19 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;1;111
2020-04-19 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;1;277
2020-04-19 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;3;54
2020-04-19 00:00:00;99;FUERA DE NAVARRA;747;PAMPLONA / IRU—A;1;11
2020-04-19 00:00:00;40;TAFALLA;793;TAFALLA;9;195
2020-04-19 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;5;129
2020-04-20 00:00:00;-1;Nulo/Sin informar;-1;Nulo/Sin informar;1;24
2020-04-20 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;2;55
2020-04-20 00:00:00;14;BERRIOZAR;46;BERRIOZAR;1;53
2020-04-20 00:00:00;6;ELIZONDO;168;AINTZIALDE;1;1
2020-04-20 00:00:00;67;SARRIGUREN;227;BURLADA / BURLATA;1;10
2020-04-20 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;1;111
2020-04-20 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;1;72
2020-04-20 00:00:00;11;HUARTE;292;GORRAIZ;1;21
2020-04-20 00:00:00;67;SARRIGUREN;297;SARRIGUREN;1;70
2020-04-20 00:00:00;44;PERALTA;385;FALCES;1;27
2020-04-20 00:00:00;11;HUARTE;448;HUARTE / UHARTE;1;42
2020-04-20 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;1;83
2020-04-20 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;3;163
2020-04-20 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;6;82
2020-04-20 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;2;213
2020-04-20 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;1;115
2020-04-20 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;1;282
2020-04-20 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;1;112
2020-04-20 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;1;278
2020-04-20 00:00:00;99;FUERA DE NAVARRA;747;PAMPLONA / IRU—A;1;12
2020-04-20 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;1;112
2020-04-20 00:00:00;7;DONEZTEBE/SANTESTEBAN;786;DONEZTEBE / SANTESTEBAN;1;8
2020-04-20 00:00:00;40;TAFALLA;793;TAFALLA;7;202
2020-04-20 00:00:00;46;TUDELA ESTE;802;TUDELA;2;115
2020-04-20 00:00:00;8;ULTZAMA;807;ARRAITZ-ORKIN;1;1
2020-04-20 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;2;131
2020-04-21 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;1;27
2020-04-21 00:00:00;14;BERRIOZAR;46;BERRIOZAR;1;54
2020-04-21 00:00:00;10;AOIZ;60;AOIZ / AGOITZ;5;34
2020-04-21 00:00:00;3;IRURTZUN;93;IZURDIAGA;1;1
2020-04-21 00:00:00;40;TAFALLA;151;BAR¡SOAIN;1;38
2020-04-21 00:00:00;6;ELIZONDO;187;ELIZONDO;2;45
2020-04-21 00:00:00;41;ARTAJONA;209;BERBINZANA;1;5
2020-04-21 00:00:00;13;BURLADA;227;BURLADA / BURLATA;2;199
2020-04-21 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;1;112
2020-04-21 00:00:00;2;ETXARRI-ARANATZ;278;ETXARRI ARANATZ;1;15
2020-04-21 00:00:00;67;SARRIGUREN;297;SARRIGUREN;1;71
2020-04-21 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;1;22
2020-04-21 00:00:00;44;PERALTA;389;FUNES;2;23
2020-04-21 00:00:00;34;ALLO;579;LERÕN;1;4
2020-04-21 00:00:00;43;OLITE;709;OLITE / ERRIBERRI;1;10
2020-04-21 00:00:00;40;TAFALLA;716;SOLCHAGA;1;3
2020-04-21 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;1;84
2020-04-21 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;1;164
2020-04-21 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;3;85
2020-04-21 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;2;215
2020-04-21 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;1;104
2020-04-21 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;3;118
2020-04-21 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;2;284
2020-04-21 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;1;113
2020-04-21 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;4;282
2020-04-21 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;2;56
2020-04-21 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;1;113
2020-04-21 00:00:00;40;TAFALLA;793;TAFALLA;1;203
2020-04-21 00:00:00;45;TUDELA OESTE;802;TUDELA;1;76
2020-04-21 00:00:00;46;TUDELA ESTE;802;TUDELA;1;116
2020-04-21 00:00:00;12;VILLAVA;894;VILLAVA / ATARRABIA;1;57
2020-04-22 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;1;56
2020-04-22 00:00:00;14;BERRIOZAR;46;BERRIOZAR;1;55
2020-04-22 00:00:00;10;AOIZ;60;AOIZ / AGOITZ;2;36
2020-04-22 00:00:00;32;ESTELLA;146;AYEGUI / AIEGI;1;7
2020-04-22 00:00:00;13;BURLADA;227;BURLADA / BURLATA;3;202
2020-04-22 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;1;73
2020-04-22 00:00:00;67;SARRIGUREN;297;SARRIGUREN;3;74
2020-04-22 00:00:00;11;HUARTE;355;OLLOKI;1;2
2020-04-22 00:00:00;29;SANG‹ESA;639;LUMBIER;1;12
2020-04-22 00:00:00;44;PERALTA;643;MARCILLA;1;4
2020-04-22 00:00:00;50;CASCANTE;667;MONTEAGUDO;1;3
2020-04-22 00:00:00;50;CASCANTE;671;MURCHANTE;1;6
2020-04-22 00:00:00;27;PUENTE LA REINA;677;MURUZ¡BAL;7;17
2020-04-22 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;2;166
2020-04-22 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;2;87
2020-04-22 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;2;217
2020-04-22 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;1;105
2020-04-22 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;1;119
2020-04-22 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;1;283
2020-04-22 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;1;114
2020-04-22 00:00:00;27;PUENTE LA REINA;868;UTERGA;1;3
2020-04-22 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;6;137
2020-04-23 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;1;18
2020-04-23 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;1;57
2020-04-23 00:00:00;14;BERRIOZAR;49;LOZA / LOTZA;1;2
2020-04-23 00:00:00;10;AOIZ;60;AOIZ / AGOITZ;3;39
2020-04-23 00:00:00;40;TAFALLA;151;BAR¡SOAIN;1;39
2020-04-23 00:00:00;6;ELIZONDO;189;ERRATZU;1;2
2020-04-23 00:00:00;3;IRURTZUN;218;BETELU;1;3
2020-04-23 00:00:00;13;BURLADA;227;BURLADA / BURLATA;1;203
2020-04-23 00:00:00;2;ETXARRI-ARANATZ;278;ETXARRI ARANATZ;1;16
2020-04-23 00:00:00;67;SARRIGUREN;297;SARRIGUREN;1;75
2020-04-23 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;1;23
2020-04-23 00:00:00;28;NO¡IN;402;BERI¡IN;2;17
2020-04-23 00:00:00;41;ARTAJONA;664;MIRANDA DE ARGA;1;28
2020-04-23 00:00:00;50;CASCANTE;667;MONTEAGUDO;1;4
2020-04-23 00:00:00;50;CASCANTE;671;MURCHANTE;1;7
2020-04-23 00:00:00;27;PUENTE LA REINA;677;MURUZ¡BAL;1;18
2020-04-23 00:00:00;43;OLITE;709;OLITE / ERRIBERRI;1;11
2020-04-23 00:00:00;15;ORCOYEN;725;ORKOIEN;1;16
2020-04-23 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;2;86
2020-04-23 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;2;168
2020-04-23 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;3;168
2020-04-23 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;3;220
2020-04-23 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;2;107
2020-04-23 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;1;120
2020-04-23 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;3;287
2020-04-23 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;1;114
2020-04-23 00:00:00;25;ZIZUR-ECHAVACOIZ;747;PAMPLONA / IRU—A;1;43
2020-04-23 00:00:00;44;PERALTA;750;PERALTA / AZKOIEN;1;10
2020-04-23 00:00:00;27;PUENTE LA REINA;756;PUENTE LA REINA / GARES;1;8
2020-04-23 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;1;115
2020-04-23 00:00:00;29;SANG‹ESA;782;SANG‹ESA / ZANGOZA;1;61
2020-04-23 00:00:00;40;TAFALLA;793;TAFALLA;4;207
2020-04-23 00:00:00;36;LOS ARCOS;801;TORRES DEL RÕO;1;1
2020-04-23 00:00:00;12;VILLAVA;894;VILLAVA / ATARRABIA;1;58
2020-04-23 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;1;138
2020-04-24 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;1;58
2020-04-24 00:00:00;14;BERRIOZAR;46;BERRIOZAR;1;56
2020-04-24 00:00:00;41;ARTAJONA;133;ARTAJONA;1;50
2020-04-24 00:00:00;6;ELIZONDO;187;ELIZONDO;4;49
2020-04-24 00:00:00;13;BURLADA;227;BURLADA / BURLATA;2;205
2020-04-24 00:00:00;50;CASCANTE;238;CASCANTE;1;25
2020-04-24 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;1;74
2020-04-24 00:00:00;28;NO¡IN;304;NO¡IN / NOAIN;1;48
2020-04-24 00:00:00;11;HUARTE;448;HUARTE / UHARTE;2;44
2020-04-24 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;1;169
2020-04-24 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;1;88
2020-04-24 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;2;222
2020-04-24 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;13;296
2020-04-24 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;1;57
2020-04-24 00:00:00;40;TAFALLA;793;TAFALLA;2;209
2020-04-24 00:00:00;45;TUDELA OESTE;802;TUDELA;1;77
2020-04-24 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;2;140
2020-04-24 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;2;86
2020-04-25 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;2;29
2020-04-25 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;2;20
2020-04-25 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;1;59
2020-04-25 00:00:00;10;AOIZ;60;AOIZ / AGOITZ;1;40
2020-04-25 00:00:00;68;ARANGUREN;80;TAJONAR / TAXOARE;1;3
2020-04-25 00:00:00;6;ELIZONDO;187;ELIZONDO;2;51
2020-04-25 00:00:00;13;BURLADA;227;BURLADA / BURLATA;3;208
2020-04-25 00:00:00;42;CARCASTILLO;235;CARCASTILLO;1;9
2020-04-25 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;1;75
2020-04-25 00:00:00;48;CORELLA;261;CORELLA;1;52
2020-04-25 00:00:00;67;SARRIGUREN;297;SARRIGUREN;2;77
2020-04-25 00:00:00;28;NO¡IN;304;NO¡IN / NOAIN;3;51
2020-04-25 00:00:00;44;PERALTA;389;FUNES;2;25
2020-04-25 00:00:00;51;BU—UEL;390;FUSTI—ANA;1;20
2020-04-25 00:00:00;28;NO¡IN;402;BERI¡IN;1;18
2020-04-25 00:00:00;11;HUARTE;448;HUARTE / UHARTE;1;45
2020-04-25 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;1;87
2020-04-25 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;3;172
2020-04-25 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;1;169
2020-04-25 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;2;90
2020-04-25 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;5;227
2020-04-25 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;3;110
2020-04-25 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;1;121
2020-04-25 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;2;289
2020-04-25 00:00:00;25;ZIZUR-ECHAVACOIZ;747;PAMPLONA / IRU—A;1;44
2020-04-25 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;5;301
2020-04-25 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;1;58
2020-04-25 00:00:00;67;SARRIGUREN;747;PAMPLONA / IRU—A;2;12
2020-04-25 00:00:00;29;SANG‹ESA;782;SANG‹ESA / ZANGOZA;1;62
2020-04-25 00:00:00;99;FUERA DE NAVARRA;782;SANG‹ESA / ZANGOZA;1;1
2020-04-25 00:00:00;42;CARCASTILLO;785;SANTACARA;1;2
2020-04-25 00:00:00;40;TAFALLA;793;TAFALLA;3;212
2020-04-25 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;3;143
2020-04-25 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;1;87
2020-04-26 00:00:00;27;PUENTE LA REINA;12;ADI”S;2;9
2020-04-26 00:00:00;13;BURLADA;227;BURLADA / BURLATA;1;209
2020-04-26 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;1;76
2020-04-26 00:00:00;2;ETXARRI-ARANATZ;278;ETXARRI ARANATZ;1;17
2020-04-26 00:00:00;15;ORCOYEN;280;ETXAURI;2;3
2020-04-26 00:00:00;11;HUARTE;292;GORRAIZ;2;23
2020-04-26 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;3;26
2020-04-26 00:00:00;99;FUERA DE NAVARRA;337;ESTELLA-LIZARRA;1;1
2020-04-26 00:00:00;12;VILLAVA;380;ARRE;1;3
2020-04-26 00:00:00;46;TUDELA ESTE;388;FONTELLAS;1;2
2020-04-26 00:00:00;44;PERALTA;389;FUNES;1;26
2020-04-26 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;1;88
2020-04-26 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;1;173
2020-04-26 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;2;171
2020-04-26 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;1;91
2020-04-26 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;1;228
2020-04-26 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;1;111
2020-04-26 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;3;124
2020-04-26 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;1;37
2020-04-26 00:00:00;29;SANG‹ESA;860;NARDU…S-ANDURRA;1;1
2020-04-26 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;1;144
2020-04-26 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;2;89
2020-04-27 00:00:00;27;PUENTE LA REINA;12;ADI”S;3;12
2020-04-27 00:00:00;14;BERRIOZAR;46;BERRIOZAR;1;57
2020-04-27 00:00:00;34;ALLO;131;ARR”NIZ;1;3
2020-04-27 00:00:00;13;BURLADA;227;BURLADA / BURLATA;1;210
2020-04-27 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;2;78
2020-04-27 00:00:00;11;HUARTE;289;ELCANO;1;35
2020-04-27 00:00:00;28;NO¡IN;304;NO¡IN / NOAIN;1;52
2020-04-27 00:00:00;3;IRURTZUN;450;UHARTE ARAKIL;3;7
2020-04-27 00:00:00;14;BERRIOZAR;481;ALDABA;1;2
2020-04-27 00:00:00;38;LODOSA;613;LODOSA;1;15
2020-04-27 00:00:00;41;ARTAJONA;664;MIRANDA DE ARGA;1;29
2020-04-27 00:00:00;43;OLITE;709;OLITE / ERRIBERRI;1;12
2020-04-27 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;1;172
2020-04-27 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;1;229
2020-04-27 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;2;113
2020-04-27 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;2;291
2020-04-27 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;1;115
2020-04-27 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;1;302
2020-04-27 00:00:00;29;SANG‹ESA;782;SANG‹ESA / ZANGOZA;1;63
2020-04-27 00:00:00;40;TAFALLA;793;TAFALLA;1;213
2020-04-27 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;1;145
2020-04-28 00:00:00;27;PUENTE LA REINA;12;ADI”S;1;13
2020-04-28 00:00:00;14;BERRIOZAR;46;BERRIOZAR;1;58
2020-04-28 00:00:00;10;AOIZ;60;AOIZ / AGOITZ;5;45
2020-04-28 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;1;79
2020-04-28 00:00:00;28;NO¡IN;304;NO¡IN / NOAIN;1;53
2020-04-28 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;1;27
2020-04-28 00:00:00;49;CINTRU…NIGO;386;FITERO;1;32
